respondent_id,true_segment,age_group,gender,city_tier,occupation,income_bracket,education,cricket_role,practice_days,data_importance,fantasy_cricket,pod_interest,monthly_rec_spend,psm_too_cheap,psm_reasonable,psm_expensive,psm_too_expensive,membership_wtp,digital_spend,food_delivery_freq,influence_source,tech_adoption,distance_tolerance,preferred_timeslot,nps_score,pod_conversion,pod_conversion_binary,realistic_monthly_spend,use_academy,use_boxcricket,use_bowlingmachine,use_homenet,use_videoanalysis,use_mobilegame,use_gym,disc_freetrial,disc_buy5get1,disc_student,disc_family,disc_offpeak,disc_referral,disc_academy,disc_corporate,feat_ai,feat_bowlingmachine,feat_batspeed,feat_footwork,feat_videoreplay,feat_leaderboard,feat_progressreport,feat_appbooking,brand_mrf,brand_sg,brand_ss,brand_kookaburra,brand_graynicolls,brand_adidasnike,brand_decathlon,brand_nopref,addon_smartbat,addon_wearables,addon_aicoaching,addon_highlights,addon_fitness,addon_merch,stream_hotstar,stream_jiocinema,stream_netflix,stream_prime,stream_youtube,stream_sonyliv,act_gym,act_yoga,act_othersport,act_swimming,act_videogaming,act_running,past_boxcricket,past_trampoline,past_vr,past_bowling,past_gokarting,past_fitclass,past_academy,past_golf,frust_nodata,frust_coachattention,frust_timing,frust_crowded,frust_distance,frust_cost,frust_equipment,frust_notracking,bar_price,bar_location,bar_humancoach,bar_aidistrust,bar_time,bar_notserious,bar_academy,bar_safety,bar_social,hh_self,hh_child,hh_spouse,hh_sibling,hh_parent
R1248,Rising_Star,19-25,Male,Metro,School student,20K-40K,Up to 10th,Regular,1-2,4,Aware not using,4,1001-2500,100-149,150-199,300-399,400-499,1000-1999,201-500,Rarely,Parents/Family,Early majority,Up to 5km,Night,10,Yes - if price right,1.0,1675.0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,0.0,1.0,0.0,0,0,1,1,0,1,0,0,0,0
R1249,Corporate_Fan,36-50,Male,Tier 1,Salaried govt,40K-75K,Masters+,Occasional,0,2,Occasional,3,1-500,,200-249,600+,500-599,500-999,501-1000,Daily,Employer,Early adopter,Up to 3km,Evening,5,Maybe,,185.0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,1,0,1,0,0
R1250,Sceptic,26-35,Female,Tier 2,Homemaker,40K-75K,Up to 10th,Fan only,1-2,1,Aware not using,2,501-1000,200-249,,200-299,400-499,Would not subscribe,501-1000,1-2/week,Parents/Family,Laggard,Up to 10km,Morning,6,No,0.0,541.0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,,0.0,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,1,1,1,0,0,0,0,0
R1251,Rising_Star,36-50,Male,Tier 1,School student,20K-40K,Bachelors,Competitive,5-6,5,Not interested,4,1001-2500,100-149,200-249,500-599,300-399,500-999,1-200,Rarely,Parents/Family,Early majority,Up to 5km,Night,7,Yes - if price right,1.0,1841.0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
R1252,Rising_Star,15-18,Male,Tier 1,School student,40K-75K,Up to 10th,Occasional,5-6,3,Active,5,501-1000,50-99,250-299,400-499,300-399,500-999,1-200,3-4/week,Parents/Family,Laggard,Within 1km,Morning,5,Yes - if price right,1.0,767.0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1.0,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,1,0
R1253,Rising_Star,15-18,Male,Tier 3,Salaried private,Below 20K,12th/Diploma,Competitive,Daily,5,Aware not using,3,1001-2500,100-149,250-299,500-599,800+,Up to 499,201-500,3-4/week,Parents/Family,Late majority,Up to 5km,Afternoon,6,Yes - if price right,1.0,1863.0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1.0,1.0,0.0,1.0,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0
R1254,Semi_Pro,19-25,Male,Tier 1,Salaried private,20K-40K,12th/Diploma,Regular,3-4,4,Active,3,501-1000,150-199,200-249,500-599,600-799,500-999,201-500,1-2/week,Coach,Early majority,Up to 10km,Evening,10,Yes - if price right,1.0,810.0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1.0,1.0,0.0,1.0,0.0,,,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0
R1255,Rising_Star,Under 15,Female,Tier 1,Salaried govt,20K-40K,Bachelors,Occasional,5-6,4,Aware not using,4,1001-2500,100-149,150-199,300-399,500-599,500-999,1-200,Daily,Self,Early adopter,Up to 10km,Morning,6,Yes - if price right,1.0,1251.0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1.0,1.0,0.0,,0.0,1.0,0.0,1.0,1.0,,0.0,1.0,0,0,1,0,0,1,0,0,0,0
R1256,Corporate_Fan,36-50,Female,Metro,Salaried private,20K-40K,Up to 10th,Fan only,1-2,2,Occasional,3,2501-5000,150-199,250-299,400-499,500-599,Would not subscribe,Above 1000,3-4/week,Celebrity,Tech avoider,Up to 5km,Evening,9,Unlikely,0.0,2202.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,1,1,1,0
R1257,Corporate_Fan,19-25,Male,Metro,Salaried private,40K-75K,Bachelors,Occasional,1-2,3,Active,3,1001-2500,150-199,250-299,500-599,600-799,1000-1999,201-500,1-2/week,Self,Late majority,Up to 10km,Night,7,Maybe,,1566.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,1,0,0,0,0
R1258,Corporate_Fan,26-35,Male,Tier 2,Professional,40K-75K,Masters+,Fan only,0,2,Occasional,2,Above 5000,150-199,250-299,600+,500-599,Would not subscribe,1-200,Daily,Self,Laggard,Up to 5km,Afternoon,6,Unlikely,0.0,3837.0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1.0,,1.0,1.0,0.0,,0.0,,0.0,1.0,0.0,0.0,0,0,1,0,0,1,1,0,0,0
R1259,Recreational_Adult,26-35,Male,Tier 2,Salaried private,40K-75K,Up to 10th,Fan only,1-2,1,Not interested,1,501-1000,,250-299,400-499,500-599,Above 3000,0,Daily,Friends/Teammates,Early adopter,Up to 10km,Night,5,Unlikely,0.0,674.0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,1,0,1,1,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,0
R1260,Sceptic,15-18,Male,Metro,Salaried private,20K-40K,Masters+,Fan only,1-2,2,Aware not using,2,1001-2500,100-149,150-199,400-499,500-599,Would not subscribe,1-200,Rarely,Self,Laggard,Up to 10km,Morning,2,No,0.0,858.0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,1.0,0,1,0,0,1,0,0,1,0,0
R1261,Rising_Star,Under 15,Male,Tier 3,Other,20K-40K,12th/Diploma,Regular,5-6,3,Active,5,1001-2500,50-99,250-299,300-399,300-399,Above 3000,1-200,Rarely,Parents/Family,Early majority,Within 1km,Evening,9,Yes - if price right,1.0,1691.0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0.0,,,0.0,,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0
R1262,Recreational_Adult,26-35,Male,Tier 2,College student,75K-150K,12th/Diploma,Competitive,1-2,4,Active,2,1-500,100-149,150-199,300-399,800+,500-999,201-500,3-4/week,Coach,Early majority,Up to 3km,Evening,8,Yes - if price right,1.0,220.0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1.0,0.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,,0,0,0,0,0,1,0,1,0,1
R1263,Recreational_Adult,15-18,Male,Tier 1,Salaried govt,40K-75K,12th/Diploma,Occasional,0,3,Occasional,3,2501-5000,100-149,200-249,,600-799,Would not subscribe,1-200,3-4/week,Self,Early adopter,Up to 3km,Evening,7,Yes - if price right,1.0,2954.0,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,1,0,0
R1264,Sceptic,26-35,Female,Metro,Homemaker,20K-40K,12th/Diploma,Fan only,0,1,Not interested,2,1001-2500,50-99,100-149,300-399,400-499,Would not subscribe,201-500,Rarely,Parents/Family,Laggard,Up to 3km,Afternoon,5,No,0.0,1035.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,,1,0,1,1,0,1,0,0,0,0
R1265,Recreational_Adult,19-25,Male,Tier 1,College student,Below 20K,12th/Diploma,Fan only,3-4,2,Occasional,2,501-1000,Below 50,150-199,400-499,,Would not subscribe,201-500,Daily,Social media,Late majority,Within 1km,Morning,6,Unlikely,0.0,560.0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,1.0,0.0,0.0,0,0,0,1,0,1,1,0,0,0
R1266,Corporate_Fan,19-25,Male,Metro,Self-employed,40K-75K,Bachelors,Fan only,1-2,4,Active,2,2501-5000,150-199,250-299,500-599,800+,500-999,501-1000,1-2/week,Self,Late majority,Up to 10km,Morning,9,Maybe,,2354.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0.0,1.0,1.0,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,1,0
R1267,Rising_Star,Under 15,Male,Tier 1,College student,20K-40K,12th/Diploma,Regular,0,3,Aware not using,4,1-500,100-149,250-299,300-399,,Up to 499,Above 1000,3-4/week,Parents/Family,Early adopter,Up to 5km,Evening,8,Yes - if price right,1.0,242.0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,1,1,1,1,0,1,0
R1268,Sceptic,36-50,Female,Tier 2,Homemaker,40K-75K,Bachelors,Fan only,0,3,Aware not using,2,0,50-99,150-199,300-399,300-399,Up to 499,Above 1000,3-4/week,Self,Tech avoider,Up to 5km,Evening,7,No,0.0,5.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,0.0,1.0,1.0,0,1,1,1,0,0,0,0,0,0
R1269,Recreational_Adult,36-50,Female,Tier 3,Homemaker,Below 20K,Bachelors,Fan only,3-4,3,Active,3,1-500,150-199,200-249,300-399,500-599,1000-1999,201-500,Rarely,Friends/Teammates,Early majority,Up to 10km,Morning,5,Maybe,,4.0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,1,0,0
R1270,Recreational_Adult,19-25,Male,Metro,Self-employed,20K-40K,Masters+,Fan only,3-4,3,Occasional,3,501-1000,200-249,250-299,200-299,500-599,Up to 499,201-500,1-2/week,Self,Tech avoider,Up to 10km,Evening,6,Unlikely,0.0,601.0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0.0,0.0,1.0,1.0,,0.0,,0.0,1.0,1.0,0.0,1.0,0,0,0,0,1,1,0,0,1,0
R1271,Sceptic,50+,Other/PNS,Tier 3,College student,20K-40K,12th/Diploma,Occasional,0,2,Aware not using,1,0,,200-249,200-299,300-399,Up to 499,201-500,Rarely,Self,Laggard,Up to 3km,Morning,5,No,0.0,63.0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,0.0,1.0,0.0,0,1,0,1,1,0,0,0,0,0
R1272,Recreational_Adult,26-35,Female,Tier 3,Salaried govt,20K-40K,Bachelors,Regular,1-2,5,Not interested,3,1-500,150-199,200-249,400-499,,1000-1999,201-500,3-4/week,Parents/Family,Early adopter,Up to 10km,Evening,7,Yes - definitely,1.0,264.0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
R1273,Recreational_Adult,26-35,Female,Metro,Homemaker,Above 150K,Masters+,Fan only,1-2,1,Occasional,3,2501-5000,100-149,200-249,400-499,400-499,500-999,501-1000,1-2/week,Friends/Teammates,Late majority,Up to 5km,Evening,7,Unlikely,0.0,3018.0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0,,0.0,1.0,1.0,1.0,,0.0,0.0,1.0,,0,0,0,0,0,1,1,1,0,0
R1274,Recreational_Adult,26-35,Female,Metro,Salaried private,20K-40K,12th/Diploma,Regular,3-4,3,Active,4,501-1000,150-199,200-249,500-599,400-499,Would not subscribe,201-500,3-4/week,Self,Late majority,Up to 3km,Evening,5,Yes - if price right,1.0,814.0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0
R1275,Rising_Star,19-25,Male,Tier 2,College student,Below 20K,12th/Diploma,Competitive,1-2,4,Aware not using,3,1001-2500,200-249,150-199,200-299,300-399,Up to 499,1-200,3-4/week,Friends/Teammates,Early adopter,Within 1km,Afternoon,7,Yes - if price right,1.0,1787.0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,1,1,0,0,0
R1276,Recreational_Adult,26-35,Female,Tier 2,School student,40K-75K,Masters+,Competitive,1-2,3,Active,4,1-500,100-149,200-249,500-599,,500-999,201-500,1-2/week,Self,Early majority,Up to 10km,Early morning,5,Yes - definitely,1.0,318.0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,1,1,1,0,1,1,1,0,1,0.0,1.0,1.0,0.0,1.0,,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,1,1,1,0,0
R1277,Rising_Star,15-18,Male,Tier 1,Self-employed,Below 20K,12th/Diploma,Occasional,Daily,4,Not interested,4,1-500,50-99,150-199,400-499,500-599,Up to 499,501-1000,Rarely,Social media,Laggard,Up to 3km,Morning,8,Unlikely,0.0,217.0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0.0,1.0,,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0
R1278,Rising_Star,15-18,Male,Tier 2,School student,Below 20K,Masters+,Competitive,3-4,4,Active,4,1001-2500,50-99,200-249,300-399,300-399,500-999,201-500,Rarely,Friends/Teammates,Tech avoider,Up to 3km,Morning,8,Yes - if price right,1.0,5144.0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,,1.0,,1.0,1.0,,1.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,1,1,0,0,0,0
R1279,Corporate_Fan,26-35,Male,Tier 1,Salaried private,40K-75K,Bachelors,Regular,0,3,Not interested,4,501-1000,150-199,300-349,500-599,600-799,2000-3000,501-1000,3-4/week,Social media,Early majority,Up to 5km,Evening,5,Maybe,,921.0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1.0,,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,0,0,0
R1280,Recreational_Adult,15-18,Female,Tier 2,Homemaker,20K-40K,Bachelors,Coach,0,3,Not interested,3,501-1000,100-149,200-249,600+,500-599,500-999,201-500,Daily,Friends/Teammates,Early majority,Up to 10km,Morning,7,Yes - if price right,1.0,645.0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,0,0,1,1,1,0,0,0
R1281,Recreational_Adult,26-35,Other/PNS,Tier 2,Professional,Below 20K,Bachelors,Regular,0,5,Not interested,5,Above 5000,100-149,150-199,300-399,800+,Up to 499,201-500,3-4/week,Friends/Teammates,Early majority,Up to 10km,Afternoon,5,Yes - if price right,1.0,4500.0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,,,,1.0,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,1,0,0,0,1
R1282,Recreational_Adult,15-18,Male,Metro,Other,40K-75K,Up to 10th,Fan only,5-6,3,Active,2,1-500,150-199,250-299,400-499,800+,Would not subscribe,1-200,1-2/week,Friends/Teammates,Early majority,Up to 10km,Early morning,3,Maybe,,252.0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1.0,1.0,0.0,,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0
R1283,Recreational_Adult,19-25,Other/PNS,Metro,Salaried private,40K-75K,Masters+,Competitive,Daily,3,Aware not using,3,501-1000,150-199,200-249,300-399,800+,1000-1999,201-500,Daily,Self,Late majority,Up to 3km,Afternoon,6,Maybe,,994.0,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0
R1284,Semi_Pro,15-18,Male,Metro,College student,Below 20K,12th/Diploma,Competitive,0,4,Aware not using,4,1001-2500,100-149,250-299,300-399,500-599,500-999,1-200,1-2/week,Friends/Teammates,Early majority,Up to 10km,Afternoon,10,Yes - if price right,1.0,1746.0,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,,,0.0,,1.0,1.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0
R1285,Sceptic,19-25,Male,Rural,Salaried private,75K-150K,Masters+,Fan only,3-4,3,Aware not using,2,0,,250-299,200-299,300-399,Would not subscribe,201-500,Daily,Parents/Family,Late majority,Up to 3km,Night,4,Unlikely,0.0,0.0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0
R1286,Sceptic,26-35,Male,Rural,College student,20K-40K,Bachelors,Fan only,0,3,Aware not using,1,501-1000,100-149,200-249,200-299,300-399,Up to 499,0,Rarely,Friends/Teammates,Tech avoider,Any distance,Morning,2,No,0.0,545.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,1,1,0,1,1,0,0,0,0,0
R1287,Recreational_Adult,26-35,Female,Tier 2,Self-employed,Above 150K,Masters+,Competitive,1-2,3,Occasional,4,501-1000,50-99,250-299,,400-499,500-999,501-1000,Rarely,Parents/Family,Tech avoider,Up to 5km,Early morning,7,Yes - if price right,1.0,1075.0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,1,1,0,0,0,1
R1288,Recreational_Adult,19-25,Male,Metro,Salaried private,Above 150K,Masters+,Fan only,3-4,3,Not interested,4,1-500,200-249,200-249,200-299,300-399,Up to 499,501-1000,3-4/week,Friends/Teammates,Early majority,Up to 5km,Evening,6,Maybe,,316.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,,,0.0,1.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,1,0,0
R1289,Recreational_Adult,15-18,Male,Tier 1,Salaried private,40K-75K,Bachelors,Regular,1-2,3,Aware not using,3,501-1000,150-199,300-349,400-499,300-399,500-999,1-200,1-2/week,Self,Early majority,Up to 10km,Evening,7,Yes - definitely,1.0,816.0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,,0.0,,,,0.0,1.0,,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
